Date,EDP,ITSA,PETR,IBOV
2020-02-17,21.540000915527344,12.380951881408691,29.360000610351562,110.80000305175781
2020-02-18,21.600000381469727,12.561903953552246,29.75,111.13999938964844
2020-02-19,22.09000015258789,12.704760551452637,30.549999237060547,112.08000183105469
2020-02-20,21.450000762939453,12.619047164916992,29.920000076293945,110.19999694824219
2020-02-21,21.65999984741211,12.199999809265137,29.139999389648438,109.44999694824219
2020-02-26,20.799999237060547,11.495238304138184,26.209999084472656,101.9000015258789
2020-02-27,20.09000015258789,11.304760932922363,25.299999237060547,99.19999694824219
2020-02-28,20.43000030517578,11.438095092773438,25.34000015258789,100.5999984741211
2020-03-02,20.84000015258789,11.723809242248535,26.530000686645508,102.98999786376953
2020-03-03,20.40999984741211,11.552379608154297,26.049999237060547,101.75
2020-03-04,21.479999542236328,11.619047164916992,26.889999389648438,103.0999984741211
2020-03-05,20.809999465942383,11.266666412353516,25.290000915527344,98.79000091552734
2020-03-06,20.170000076293945,11.009523391723633,22.829999923706055,94.4000015258789
2020-03-09,19.06999969482422,10.314285278320312,16.049999237060547,82.69999694824219
2020-03-10,19.43000030517578,10.533332824707031,17.559999465942383,88.62999725341797
2020-03-11,18.639999389648438,9.90476131439209,15.850000381469727,82.05999755859375
2020-03-12,16.260000228881836,8.828571319580078,12.600000381469727,70.0999984741211
2020-03-13,18.010000228881836,9.714284896850586,15.399999618530273,79.48999786376953
2020-03-16,16.149999618530273,8.666666030883789,13.09000015258789,68.4000015258789
2020-03-17,16.899999618530273,9.085714340209961,13.0,71.0
2020-03-18,15.359999656677246,8.638094902038574,11.289999961853027,65.01000213623047
2020-03-19,14.779999732971191,8.342857360839844,12.210000038146973,65.0
2020-03-20,14.329999923706055,7.914285182952881,12.0,64.7699966430664
2020-03-23,13.789999961853027,7.171428203582764,11.5,61.13999938964844
2020-03-24,14.079999923706055,7.685713768005371,13.25,67.4000015258789
2020-03-25,14.609999656677246,8.199999809265137,14.319999694824219,71.7300033569336
2020-03-26,16.100000381469727,8.552379608154297,14.390000343322754,74.56999969482422
2020-03-27,15.5,8.095237731933594,13.300000190734863,70.22000122070312
2020-03-30,16.290000915527344,8.399999618530273,13.380000114440918,71.97000122070312
2020-03-31,16.280000686645508,8.35237979888916,13.989999771118164,69.3499984741211
2020-04-01,15.5,7.866665840148926,14.300000190734863,68.18000030517578
2020-04-02,15.220000267028809,7.971427917480469,15.510000228881836,69.62999725341797
2020-04-03,14.609999656677246,7.723808765411377,15.34000015258789,66.9000015258789
2020-04-06,15.710000038146973,8.29523754119873,15.770000457763672,71.56999969482422
2020-04-07,15.880000114440918,8.54285717010498,16.399999618530273,73.51000213623047
2020-04-08,15.9399995803833,8.876190185546875,17.31999969482422,75.7300033569336
2020-04-09,16.09000015258789,8.800000190734863,16.81999969482422,74.87000274658203
2020-04-13,16.389999389648438,9.038095474243164,16.93000030517578,75.95999908447266
2020-04-14,16.969999313354492,9.14285659790039,16.729999542236328,76.8499984741211
2020-04-15,17.100000381469727,8.857142448425293,16.3799991607666,76.05000305175781
2020-04-16,16.93000030517578,8.590476036071777,15.720000267028809,74.93000030517578
2020-04-17,16.799999237060547,8.704760551452637,16.1299991607666,76.0
2020-04-20,17.190000534057617,8.54285717010498,15.949999809265137,75.66000366210938
2020-04-22,17.549999237060547,8.533332824707031,16.75,77.69999694824219
2020-04-23,16.950000762939453,8.419047355651855,16.950000762939453,76.6500015258789
2020-04-24,16.010000228881836,8.0,15.949999809265137,72.41000366210938
2020-04-27,16.56999969482422,8.257142066955566,16.450000762939453,75.29000091552734
2020-04-28,16.8700008392334,8.838094711303711,17.25,78.30000305175781
2020-04-29,16.969999313354492,8.819046974182129,18.200000762939453,80.18000030517578
2020-04-30,17.0,8.571428298950195,18.049999237060547,77.20999908447266
2020-05-04,16.940000534057617,8.285714149475098,17.3799991607666,76.0999984741211
2020-05-05,16.850000381469727,8.485713958740234,17.940000534057617,76.54000091552734
2020-05-06,16.829999923706055,8.285714149475098,17.280000686645508,76.19999694824219
2020-05-07,15.970000267028809,7.895237922668457,17.440000534057617,75.4000015258789
2020-05-08,16.079999923706055,8.085714340209961,18.479999542236328,77.43000030517578
2020-05-11,15.510000228881836,8.019046783447266,18.149999618530273,76.13999938964844
2020-05-12,15.470000267028809,7.790475845336914,18.139999389648438,75.0
2020-05-13,15.289999961853027,7.82857084274292,17.59000015258789,75.1500015258789
2020-05-14,15.760000228881836,8.114285469055176,17.399999618530273,76.25
2020-05-15,15.630000114440918,7.752379894256592,17.149999618530273,74.55999755859375
2020-05-18,16.229999542236328,8.133333206176758,18.540000915527344,78.02999877929688
2020-05-19,15.979999542236328,7.84761905670166,18.68000030517578,77.6500015258789
2020-05-20,15.739999771118164,7.857141971588135,19.299999237060547,78.44999694824219
2020-05-21,16.350000381469727,8.276189804077148,19.190000534057617,79.97000122070312
2020-05-22,16.309999465942383,8.438095092773438,18.670000076293945,79.94000244140625
2020-05-25,17.219999313354492,8.800000190734863,19.479999542236328,82.5999984741211
2020-05-26,17.170000076293945,8.495238304138184,19.670000076293945,82.44999694824219
2020-05-27,17.299999237060547,8.676190376281738,19.93000030517578,84.68000030517578
2020-05-28,17.40999984741211,8.571428298950195,19.770000457763672,83.6500015258789
2020-05-29,17.670000076293945,8.438095092773438,20.34000015258789,84.1500015258789
2020-06-01,17.56999969482422,8.638094902038574,20.329999923706055,85.33000183105469
2020-06-02,17.950000762939453,9.085714340209961,21.399999618530273,87.77999877929688
2020-06-03,17.969999313354492,9.342857360839844,21.469999313354492,89.37000274658203
2020-06-04,17.719999313354492,9.447619438171387,21.43000030517578,90.30999755859375
2020-06-05,17.799999237060547,9.561903953552246,22.100000381469727,91.05000305175781
2020-06-08,18.31999969482422,9.90476131439209,22.530000686645508,93.94999694824219
2020-06-09,18.549999237060547,9.866665840148926,21.719999313354492,92.94999694824219
2020-06-10,18.139999389648438,9.552379608154297,21.399999618530273,91.16999816894531
2020-06-12,18.110000610351562,9.323808670043945,20.600000381469727,89.25
2020-06-15,17.770000457763672,9.104761123657227,20.700000762939453,89.06999969482422
2020-06-16,17.6200008392334,9.29523754119873,21.3700008392334,90.0
2020-06-17,18.260000228881836,9.457141876220703,21.440000534057617,91.94999694824219
2020-06-18,17.950000762939453,9.761903762817383,21.600000381469727,92.62999725341797
2020-06-19,18.200000762939453,9.914284706115723,21.469999313354492,92.63999938964844
2020-06-22,17.920000076293945,9.666666030883789,20.950000762939453,91.75
2020-06-23,17.559999465942383,9.580951690673828,21.649999618530273,92.26000213623047
2020-06-24,17.549999237060547,9.304760932922363,21.0,90.7699966430664
2020-06-25,17.700000762939453,9.485713958740234,21.469999313354492,92.38999938964844
2020-06-26,17.399999618530273,9.199999809265137,20.84000015258789,90.22000122070312
2020-06-29,17.450000762939453,9.419047355651855,21.65999984741211,92.30000305175781
2020-06-30,17.420000076293945,9.133333206176758,21.549999237060547,91.62000274658203
2020-07-01,17.899999618530273,9.323808670043945,21.709999084472656,92.68000030517578
2020-07-02,17.649999618530273,9.476189613342285,22.059999465942383,92.5
2020-07-03,18.149999618530273,9.495238304138184,21.979999542236328,93.19000244140625
2020-07-06,17.959999084472656,9.866665840148926,22.510000228881836,95.30999755859375
2020-07-07,17.690000534057617,9.51428508758545,22.229999542236328,94.0999984741211
2020-07-08,17.950000762939453,9.685713768005371,22.649999618530273,96.0999984741211
2020-07-09,17.760000228881836,9.714284896850586,22.139999389648438,95.41000366210938
2020-07-10,17.719999313354492,9.742856979370117,22.510000228881836,96.33999633789062
2020-07-13,17.6200008392334,9.561903953552246,22.15999984741211,95.05000305175781
2020-07-14,17.479999542236328,9.676190376281738,22.899999618530273,96.5999984741211
2020-07-15,17.709999084472656,9.780952453613281,23.34000015258789,98.02999877929688
2020-07-16,17.559999465942383,9.666666030883789,22.719999313354492,96.81999969482422
2020-07-17,18.079999923706055,9.780952453613281,22.739999771118164,99.12999725341797
2020-07-20,18.299999237060547,9.923809051513672,22.739999771118164,100.5
2020-07-21,17.950000762939453,10.019046783447266,23.3700008392334,100.29000091552734
2020-07-22,18.110000610351562,10.019046783447266,23.049999237060547,100.37999725341797
2020-07-23,17.950000762939453,9.876190185546875,22.56999969482422,98.4000015258789
2020-07-24,18.360000610351562,9.952380180358887,22.729999542236328,98.58999633789062
2020-07-27,18.489999771118164,10.495238304138184,23.200000762939453,100.45999908447266
2020-07-28,18.1299991607666,10.36190414428711,22.799999237060547,100.05000305175781
2020-07-29,18.399999618530273,10.600000381469727,23.170000076293945,101.4800033569336
2020-07-30,18.520000457763672,10.39047622680664,22.81999969482422,101.30999755859375
2020-07-31,18.559999465942383,10.161904335021973,22.200000762939453,99.29000091552734
2020-08-03,18.34000015258789,10.190476417541504,21.799999237060547,99.19999694824219
2020-08-04,17.93000030517578,9.723809242248535,21.780000686645508,97.5999984741211
2020-08-05,17.81999969482422,9.714284896850586,23.18000030517578,98.98999786376953
2020-08-06,18.290000915527344,9.828571319580078,23.219999313354492,100.16999816894531
2020-08-07,17.979999542236328,9.723809242248535,22.790000915527344,98.83000183105469
2020-08-10,17.899999618530273,9.866665840148926,23.450000762939453,99.54000091552734
2020-08-11,17.760000228881836,9.714284896850586,23.079999923706055,98.19999694824219
2020-08-12,17.670000076293945,9.628570556640625,23.479999542236328,98.33000183105469
2020-08-13,17.43000030517578,9.39047622680664,22.84000015258789,96.51000213623047
2020-08-14,17.59000015258789,9.457141876220703,22.670000076293945,97.47000122070312
2020-08-17,17.239999771118164,9.171427726745605,22.600000381469727,95.83000183105469
2020-08-18,17.549999237060547,9.333333015441895,23.020000457763672,98.25
2020-08-19,17.389999389648438,9.266666412353516,22.889999389648438,97.0
2020-08-20,17.309999465942383,9.20952320098877,22.729999542236328,97.66999816894531
2020-08-21,17.5,9.266666412353516,22.559999465942383,97.5999984741211
2020-08-24,17.65999984741211,9.36190414428711,22.969999313354492,98.5
2020-08-25,17.690000534057617,9.285714149475098,22.8700008392334,98.3499984741211
2020-08-26,17.299999237060547,9.152379989624023,22.219999313354492,96.62999725341797
2020-08-27,17.139999389648438,9.228570938110352,22.149999618530273,96.87000274658203
2020-08-28,17.530000686645508,9.314285278320312,22.540000915527344,98.30000305175781
2020-08-31,18.690000534057617,8.980952262878418,21.889999389648438,95.69999694824219
2020-09-01,18.989999771118164,9.257142066955566,22.8700008392334,98.3499984741211
2020-09-02,18.809999465942383,9.133333206176758,22.799999237060547,98.1500015258789
2020-09-03,18.780000686645508,9.323808670043945,22.8799991607666,96.95999908447266
2020-09-04,18.899999618530273,9.304760932922363,22.920000076293945,97.41999816894531
2020-09-08,18.809999465942383,9.180952072143555,22.260000228881836,96.80000305175781
2020-09-09,19.1200008392334,9.219046592712402,22.729999542236328,97.5
2020-09-10,18.68000030517578,9.009523391723633,22.1200008392334,95.04000091552734
2020-09-11,18.299999237060547,8.828571319580078,21.8799991607666,94.4800033569336
2020-09-14,18.469999313354492,8.933333396911621,21.68000030517578,96.51000213623047
2020-09-15,18.600000381469727,8.819046974182129,21.670000076293945,96.45999908447266
2020-09-16,18.56999969482422,8.819046974182129,21.729999542236328,95.91000366210938
2020-09-17,18.549999237060547,8.80952262878418,22.149999618530273,96.37000274658203
2020-09-18,18.079999923706055,8.561903953552246,21.649999618530273,94.63999938964844
2020-09-21,18.260000228881836,8.552379608154297,20.899999618530273,93.4000015258789
2020-09-22,18.239999771118164,8.552379608154297,20.799999237060547,93.66999816894531
2020-09-23,17.8700008392334,8.380951881408691,20.229999542236328,92.16999816894531
2020-09-24,17.959999084472656,8.600000381469727,20.399999618530273,93.30000305175781
2020-09-25,18.040000915527344,8.590476036071777,20.1299991607666,93.5
2020-09-28,17.639999389648438,8.54285717010498,19.6299991607666,91.19999694824219
2020-09-29,17.540000915527344,8.399999618530273,19.309999465942383,89.91999816894531
2020-09-30,17.40999984741211,8.380951881408691,19.610000610351562,91.05000305175781
2020-10-01,17.639999389648438,8.476189613342285,19.850000381469727,91.91000366210938
2020-10-02,17.5,8.495238304138184,19.020000457763672,90.11000061035156
2020-10-05,17.5,8.533332824707031,20.030000686645508,92.63999938964844
2020-10-06,17.549999237060547,8.552379608154297,19.93000030517578,92.02999877929688
2020-10-07,17.530000686645508,8.476189613342285,19.790000915527344,91.94999694824219
2020-10-08,17.84000015258789,8.885713577270508,20.440000534057617,94.2699966430664
2020-10-09,17.739999771118164,8.914284706115723,19.799999237060547,93.6500015258789
2020-10-13,17.760000228881836,8.876190185546875,20.1299991607666,94.80000305175781
2020-10-14,18.030000686645508,8.84761905670166,19.969999313354492,95.58999633789062
2020-10-15,17.979999542236328,8.80952262878418,19.75,95.33999633789062
2020-10-16,17.93000030517578,8.638094902038574,19.329999923706055,94.54000091552734
2020-10-19,17.920000076293945,8.780952453613281,19.520000457763672,95.0
2020-10-20,18.100000381469727,9.047618865966797,20.18000030517578,96.66999816894531
2020-10-21,18.149999618530273,9.085714340209961,20.15999984741211,96.6500015258789
2020-10-22,18.239999771118164,9.428570747375488,20.84000015258789,98.05999755859375
2020-10-23,18.079999923706055,9.371427536010742,20.56999969482422,97.44000244140625
2020-10-26,18.030000686645508,9.438095092773438,20.25,97.2300033569336
2020-10-27,18.110000610351562,9.171427726745605,19.8799991607666,95.68000030517578
2020-10-28,17.5,8.742856979370117,18.670000076293945,91.55999755859375
2020-10-29,17.469999313354492,8.790475845336914,19.290000915527344,92.80000305175781
2020-10-30,17.0,8.65714168548584,18.940000534057617,90.66000366210938
2020-11-03,17.329999923706055,8.742856979370117,19.649999618530273,92.26000213623047
2020-11-04,17.850000381469727,8.942856788635254,19.719999313354492,94.16000366210938
2020-11-05,18.389999389648438,9.314285278320312,19.889999389648438,96.94999694824219
2020-11-06,18.520000457763672,9.36190414428711,19.75,97.19000244140625
2020-11-09,18.770000457763672,9.933333396911621,21.610000610351562,99.5
2020-11-10,18.709999084472656,10.257142066955566,23.079999923706055,101.0
2020-11-11,18.780000686645508,10.095237731933594,22.8799991607666,100.88999938964844
2020-11-12,18.600000381469727,9.971427917480469,21.90999984741211,98.69999694824219
2020-11-13,18.979999542236328,10.14285659790039,22.6299991607666,100.83000183105469
2020-11-16,18.969999313354492,10.36190414428711,23.290000915527344,102.51000213623047
2020-11-17,18.989999771118164,10.39047622680664,23.690000534057617,103.0999984741211
2020-11-18,18.84000015258789,10.190476417541504,23.549999237060547,101.91999816894531
2020-11-19,18.760000228881836,10.20952320098877,23.81999969482422,102.7300033569336
2020-11-23,18.299999237060547,10.199999809265137,25.100000381469727,103.27999877929688
2020-11-24,18.520000457763672,10.419047355651855,26.219999313354492,105.72000122070312
2020-11-25,18.5,10.276189804077148,26.25,105.83000183105469
2020-11-26,18.81999969482422,10.199999809265137,25.81999969482422,106.0199966430664
2020-11-27,18.889999389648438,10.35237979888916,25.5,106.44000244140625
2020-11-30,18.549999237060547,10.076189994812012,24.899999618530273,105.0
2020-12-01,18.81999969482422,10.51428508758545,25.600000381469727,107.05000305175781
2020-12-02,18.90999984741211,10.5047607421875,25.90999984741211,107.75
2020-12-03,19.389999389648438,10.65714168548584,26.639999389648438,108.1500015258789
2020-12-04,19.200000762939453,10.676190376281738,27.530000686645508,109.43000030517578
2020-12-07,19.170000076293945,10.723809242248535,27.0,109.30999755859375
2020-12-08,19.149999618530273,10.676190376281738,26.65999984741211,109.44000244140625
2020-12-09,19.239999771118164,10.733332633972168,26.940000534057617,108.7699966430664
2020-12-10,19.299999237060547,10.952380180358887,27.81999969482422,110.69999694824219
2020-12-11,19.729999542236328,10.866665840148926,27.56999969482422,110.79000091552734
2020-12-14,19.510000228881836,10.742856979370117,27.6200008392334,110.19999694824219
2020-12-15,19.860000610351562,10.952380180358887,27.850000381469727,111.76000213623047
2020-12-16,19.860000610351562,11.104761123657227,28.190000534057617,113.3499984741211
2020-12-17,19.84000015258789,11.114285469055176,28.239999771118164,113.98999786376953
2020-12-18,19.719999313354492,11.009523391723633,28.100000381469727,113.5
2020-12-21,19.5,10.838094711303711,27.020000457763672,111.43000030517578
2020-12-22,19.510000228881836,10.857142448425293,27.280000686645508,112.25
2020-12-23,19.540000915527344,11.114285469055176,27.950000762939453,113.13999938964844
2020-12-28,19.829999923706055,11.2380952835083,28.18000030517578,114.69999694824219
2020-12-29,19.829999923706055,11.304760932922363,28.270000457763672,114.97000122070312
2020-12-30,19.649999618530273,11.171427726745605,28.34000015258789,114.6500015258789
2021-01-04,19.559999465942383,11.0,28.90999984741211,114.08999633789062
2021-01-05,19.100000381469727,10.914284706115723,30.040000915527344,114.69000244140625
2021-01-06,19.059999465942383,11.133333206176758,30.100000381469727,115.55000305175781
2021-01-07,18.559999465942383,11.580951690673828,31.0,118.37000274658203
2021-01-08,19.360000610351562,11.552379608154297,31.1200008392334,120.4000015258789
2021-01-11,19.309999465942383,11.285714149475098,30.860000610351562,118.62000274658203
2021-01-12,19.68000030517578,11.371427536010742,30.6299991607666,119.44999694824219
2021-01-13,19.889999389648438,11.257142066955566,29.149999618530273,117.36000061035156
2021-01-14,20.5,11.5047607421875,29.450000762939453,118.68000030517578
2021-01-15,20.420000076293945,11.05714225769043,28.1200008392334,115.77999877929688
2021-01-18,20.15999984741211,11.076189994812012,28.06999969482422,116.54000091552734
2021-01-19,20.170000076293945,10.90476131439209,28.690000534057617,116.0
2021-01-20,20.049999237060547,10.733332633972168,28.209999084472656,115.23999786376953
2021-01-21,19.68000030517578,10.51428508758545,27.549999237060547,113.80999755859375
2021-01-22,19.459999084472656,10.36190414428711,27.09000015258789,113.18000030517578
2021-01-26,19.190000534057617,10.114285469055176,27.0,112.08000183105469
2021-01-27,19.350000381469727,10.047618865966797,27.399999618530273,111.58999633789062
2021-01-28,19.860000610351562,10.447619438171387,27.760000228881836,114.51000213623047
2021-01-29,19.290000915527344,10.104761123657227,26.690000534057617,110.55999755859375
2021-02-01,19.5,10.276189804077148,27.530000686645508,113.05999755859375
